Id,Weekly_Sales
3_38_2013-07-26,35461.6913
3_40_2012-11-02,22218.662100000023
3_40_2012-11-09,22247.124700000022
3_40_2012-11-16,22075.402000000024
3_40_2012-11-23,23339.733499999995
3_40_2012-11-30,22332.460700000018
3_40_2012-12-07,22337.635400000017
3_40_2012-12-14,22337.635400000017
3_40_2012-12-21,22308.209800000015
3_40_2012-12-28,23242.109500000002
3_40_2013-01-04,22323.651800000014
3_40_2013-01-11,22315.891600000017
3_40_2013-01-18,22121.31350000002
3_40_2013-01-25,22345.08790000001
3_40_2013-02-01,22322.545200000008
3_40_2013-02-08,23296.0894
3_40_2013-02-15,22005.523700000023
3_40_2013-02-22,22266.265300000014
3_40_2013-03-01,22248.794800000014
3_40_2013-03-08,22266.265300000014
3_40_2013-03-15,22266.265300000014
3_40_2013-03-22,22230.63190000002
3_40_2013-03-29,22215.81410000001
3_40_2013-04-05,22256.485900000014
3_40_2013-04-12,22256.485900000014
3_40_2013-04-19,21981.414100000024
3_40_2013-04-26,22243.540700000012
3_40_2013-05-03,22243.540700000012
3_40_2013-05-10,22234.171600000012
3_40_2013-05-17,22263.321900000014
3_40_2013-05-24,22027.377300000007
3_40_2013-05-31,22015.238200000007
3_40_2013-06-07,22032.70870000001
3_40_2013-06-14,22032.830500000007
3_40_2013-06-21,22000.797100000018
3_40_2013-06-28,22016.896300000008
3_40_2013-07-05,22016.896300000008
3_40_2013-07-12,21693.437600000016
3_40_2013-07-19,21768.967200000025
3_40_2013-07-26,22022.123200000013
3_41_2012-11-02,981.1227000000003
3_41_2012-11-09,3087.969500000002
3_41_2012-11-16,966.6229000000002
3_41_2012-11-23,820.7022999999999
3_41_2012-11-30,483.6309000000003
3_41_2012-12-07,498.7866
3_41_2012-12-14,472.1966
3_41_2012-12-21,676.98
3_41_2012-12-28,784.3146000000002
3_41_2013-01-04,604.4940999999998
3_41_2013-01-11,660.3014999999999
3_41_2013-01-18,1021.0482000000001
3_41_2013-01-25,771.0439999999996
3_41_2013-02-01,696.4859
3_41_2013-02-08,782.9568999999999
3_41_2013-02-15,714.0346999999998
3_41_2013-02-22,672.2967
3_41_2013-03-01,671.3927
3_41_2013-03-08,671.7727
3_41_2013-03-15,666.5684
3_41_2013-03-22,671.8311
3_41_2013-03-29,570.625
3_41_2013-04-05,681.7493
3_41_2013-04-12,675.1687
3_41_2013-04-19,404.52880000000005
3_41_2013-04-26,650.0340999999997
3_41_2013-05-03,670.2484999999999
3_41_2013-05-10,670.6542
3_41_2013-05-17,666.5837999999999
3_41_2013-05-24,565.0832
3_41_2013-05-31,536.4301999999999
3_41_2013-06-07,534.8998999999999
3_41_2013-06-14,521.6982
3_41_2013-06-21,526.0353000000001
3_41_2013-06-28,540.2306000000001
3_41_2013-07-05,514.4057000000001
3_41_2013-07-12,540.6796000000002
3_41_2013-07-19,568.0109
3_41_2013-07-26,536.4301999999999
3_42_2012-11-02,5183.4425999999985
3_42_2012-11-09,4978.048099999999
3_42_2012-11-16,4938.315699999999
3_42_2012-11-23,5596.227699999994
3_42_2012-11-30,4853.408899999998
3_42_2012-12-07,4823.8408
3_42_2012-12-14,4871.292799999999
3_42_2012-12-21,5151.658700000001
3_42_2012-12-28,5897.901399999993
3_42_2013-01-04,4868.729099999999
3_42_2013-01-11,4885.935999999998
3_42_2013-01-18,4874.443399999998
3_42_2013-01-25,5280.888399999999
3_42_2013-02-01,4853.408899999998
3_42_2013-02-08,4806.330499999999
3_42_2013-02-15,4845.140099999997
3_42_2013-02-22,5257.825500000001
3_42_2013-03-01,4795.2203
3_42_2013-03-08,4909.141000000003
3_42_2013-03-15,4932.246500000003
3_42_2013-03-22,4603.4513000000015
3_42_2013-03-29,5287.965199999999
3_42_2013-04-05,5208.369300000002
3_42_2013-04-12,5388.327200000002
3_42_2013-04-19,4603.4513000000015
3_42_2013-04-26,5287.965199999999
3_42_2013-05-03,5209.885
3_42_2013-05-10,5292.7795
3_42_2013-05-17,5253.291500000001
3_42_2013-05-24,5408.8697999999995
3_42_2013-05-31,5081.302899999993
3_42_2013-06-07,5508.396600000002
3_42_2013-06-14,5402.140600000001
3_42_2013-06-21,5237.525099999998
3_42_2013-06-28,4940.9023999999945
3_42_2013-07-05,5200.601999999996
3_42_2013-07-12,5185.529299999996
3_42_2013-07-19,5143.978499999996
3_42_2013-07-26,5114.496999999994
3_44_2012-11-02,2430.431599999999
3_44_2012-11-09,2460.2741999999985
3_44_2012-11-16,2478.7884999999987
3_44_2012-11-23,2512.7820999999985
3_44_2012-11-30,3089.314200000002
3_44_2012-12-07,2492.839399999999
3_44_2012-12-14,2515.355899999999
3_44_2012-12-21,1949.2583000000013
3_44_2012-12-28,2557.7839999999983
3_44_2013-01-04,1875.8059000000014
3_44_2013-01-11,1881.0490000000011
3_44_2013-01-18,1929.4137000000005
3_44_2013-01-25,2111.870900000001
3_44_2013-02-01,1863.561200000001
3_44_2013-02-08,2389.121299999999
3_44_2013-02-15,1940.3759000000018
3_44_2013-02-22,2395.5537999999997
3_44_2013-03-01,1796.9702000000011
3_44_2013-03-08,1948.0588000000016
3_44_2013-03-15,1923.7585000000013
3_44_2013-03-22,2660.5931999999975
3_44_2013-03-29,1916.1729000000007
3_44_2013-04-05,1938.6902000000005
3_44_2013-04-12,1997.1461000000002
3_44_2013-04-19,1804.516700000001
3_44_2013-04-26,2037.559500000001
3_44_2013-05-03,2272.2889999999998
3_44_2013-05-10,2393.960699999999
3_44_2013-05-17,1940.3759000000018
3_44_2013-05-24,2415.9236
3_44_2013-05-31,2583.8092999999985
3_44_2013-06-07,2515.487299999998
3_44_2013-06-14,2503.5610999999985
3_44_2013-06-21,2202.8649
3_44_2013-06-28,2466.655399999999
3_44_2013-07-05,2468.858599999999
3_44_2013-07-12,2450.6654
3_44_2013-07-19,1896.0435000000011
3_44_2013-07-26,2243.4781
3_46_2012-11-02,8061.807599999999
3_46_2012-11-09,7997.6924
3_46_2012-11-16,6231.832099999999
3_46_2012-11-23,6720.467500000002
3_46_2012-11-30,7962.792900000003
3_46_2012-12-07,7705.146700000003
3_46_2012-12-14,7598.3234999999995
3_46_2012-12-21,6720.001300000008
3_46_2012-12-28,7524.648499999995
3_46_2013-01-04,7174.981799999998
3_46_2013-01-11,7686.425599999995
3_46_2013-01-18,6584.0807
3_46_2013-01-25,7962.792900000003
3_46_2013-02-01,10897.866699999991
3_46_2013-02-08,17382.787699999983
3_46_2013-02-15,10331.84599999999
3_46_2013-02-22,7027.821000000001
3_46_2013-03-01,6543.242199999997
3_46_2013-03-08,6795.153699999998
3_46_2013-03-15,7129.9819999999945
3_46_2013-03-22,7166.071899999998
3_46_2013-03-29,8064.014899999992
3_46_2013-04-05,7445.176899999995
3_46_2013-04-12,7382.864899999997
3_46_2013-04-19,7166.071899999998
3_46_2013-04-26,8064.014899999992
3_46_2013-05-03,7313.430299999996
3_46_2013-05-10,7243.038499999998
3_46_2013-05-17,6545.374599999997
3_46_2013-05-24,7523.718499999996
3_46_2013-05-31,7178.4367
3_46_2013-06-07,7186.8917
3_46_2013-06-14,7147.544100000002
3_46_2013-06-21,6865.179500000003
3_46_2013-06-28,7018.745900000002
3_46_2013-07-05,7011.561200000001
3_46_2013-07-12,6934.161300000003
3_46_2013-07-19,7360.246699999997
3_46_2013-07-26,8506.418299999992
3_47_2012-11-09,454.80999999999995
3_47_2012-12-28,479.8754
3_47_2013-02-15,495.03599999999983
3_47_2013-05-03,461.9825
3_47_2013-05-17,454.38629999999995
3_49_2012-11-02,16.867200000000004
3_49_2012-11-09,17.1048
3_49_2012-11-16,16.629600000000003
3_49_2012-11-23,13.191300000000012
3_49_2012-12-14,16.620200000000004
3_49_2012-12-21,16.739000000000004
3_49_2012-12-28,15.941600000000015
3_49_2013-01-04,17.2142
3_49_2013-01-11,17.333000000000002
3_49_2013-01-25,16.946900000000003
3_49_2013-02-01,16.620200000000008
3_49_2013-02-15,16.837500000000006
3_49_2013-02-22,15.135200000000008
3_49_2013-03-01,14.909400000000012
3_49_2013-04-05,15.087600000000014
3_49_2013-04-19,16.184100000000004
3_49_2013-05-17,14.740600000000011
3_49_2013-05-24,14.532700000000013
3_49_2013-05-31,258.9484999999998
3_49_2013-06-07,18.114600000000003
3_49_2013-06-14,17.333000000000002
3_49_2013-06-21,15.126700000000014
3_49_2013-06-28,16.344399999999997
3_49_2013-07-05,14.503000000000009
3_49_2013-07-12,12.70920000000001
3_49_2013-07-19,11.836100000000009
3_49_2013-07-26,11.836100000000009
3_52_2012-11-02,1014.2644000000005
3_52_2012-11-09,993.9236000000005
3_52_2012-11-16,1131.8846000000008
3_52_2012-11-23,1002.9638000000008
3_52_2012-11-30,1011.1660000000006
3_52_2012-12-07,1027.1795000000006
3_52_2012-12-14,1130.5397000000012
3_52_2012-12-21,980.2726000000006
3_52_2012-12-28,967.9997000000008
3_52_2013-01-04,970.7452000000008
3_52_2013-01-11,982.813400000001
3_52_2013-01-18,970.1965000000009
3_52_2013-01-25,987.2714000000009
3_52_2013-02-01,1007.3480000000011
3_52_2013-02-08,954.6925000000007
3_52_2013-02-15,1177.4085000000011
3_52_2013-02-22,1032.897400000001
3_52_2013-03-01,995.850500000001
3_52_2013-03-08,1016.6920000000005
3_52_2013-03-15,1046.714700000001
3_52_2013-03-22,977.3595000000008
3_52_2013-03-29,977.3595000000008
3_52_2013-04-05,974.5390000000007
3_52_2013-04-12,982.813400000001
3_52_2013-04-19,996.1936000000009
3_52_2013-04-26,1029.207300000001
3_52_2013-05-03,1025.172600000001
3_52_2013-05-10,989.2820000000006
3_52_2013-05-17,1135.0095000000008
3_52_2013-05-24,1068.375600000001
3_52_2013-05-31,1096.422400000001
3_52_2013-06-07,1119.1637000000012
3_52_2013-06-14,996.1936000000009
3_52_2013-06-21,1155.712300000001
3_52_2013-06-28,1133.9934000000012
3_52_2013-07-05,1121.0072000000007
3_52_2013-07-12,1028.4065000000007
3_52_2013-07-19,1181.032900000001
3_52_2013-07-26,1167.6098000000009
3_54_2012-11-02,37.40090000000005
3_54_2012-11-23,49.24690000000005
3_54_2012-12-07,41.41770000000005
3_54_2012-12-21,39.270500000000055
3_54_2012-12-28,37.45730000000006
3_54_2013-01-04,49.693300000000065
3_54_2013-02-08,39.738100000000045
3_54_2013-03-15,57.922100000000064
3_54_2013-04-05,46.16050000000005
3_54_2013-04-19,55.69530000000006
3_54_2013-05-03,58.35850000000004
3_54_2013-05-10,37.709300000000056
3_54_2013-05-24,58.072500000000055
3_54_2013-05-31,60.55850000000006
3_54_2013-06-07,56.069700000000054
3_54_2013-06-21,46.73170000000005
3_54_2013-06-28,55.382100000000044
3_54_2013-07-05,55.34770000000004
3_54_2013-07-12,56.069700000000054
3_55_2012-11-02,7581.922299999997
3_55_2012-11-09,8280.5277
3_55_2012-11-16,8163.676000000002
3_55_2012-11-23,9616.402600000009
3_55_2012-11-30,7802.015199999999
3_55_2012-12-07,9816.5669
3_55_2012-12-14,7953.944199999998
3_55_2012-12-21,7884.308499999998
3_55_2012-12-28,9687.39280000001
3_55_2013-01-04,8441.471700000002
3_55_2013-01-11,7519.891499999997
3_55_2013-01-18,7479.342699999995
3_55_2013-01-25,7335.115799999995
3_55_2013-02-01,7326.916199999995
3_55_2013-02-08,9264.72350000001
3_55_2013-02-15,7346.334699999996
3_55_2013-02-22,7326.178899999995
3_55_2013-03-01,7637.187699999997
3_55_2013-03-08,9816.5669
3_55_2013-03-15,7485.792999999996
3_55_2013-03-22,7547.7446999999975
3_55_2013-03-29,8604.789299999997
3_55_2013-04-05,8775.571099999988
3_55_2013-04-12,8240.093299999997
3_55_2013-04-19,8173.5642999999955
3_55_2013-04-26,8549.027099999996
3_55_2013-05-03,8775.571099999988
3_55_2013-05-10,8211.193499999996
3_55_2013-05-17,8192.439299999995
3_55_2013-05-24,7932.816200000002
3_55_2013-05-31,8492.230800000001
3_55_2013-06-07,8273.4352
3_55_2013-06-14,8333.787100000001
3_55_2013-06-21,8576.982100000005
3_55_2013-06-28,8232.677899999999
3_55_2013-07-05,8500.508600000005
3_55_2013-07-12,8451.146300000004
3_55_2013-07-19,8402.899100000002
3_55_2013-07-26,8240.644500000002
3_56_2012-11-02,1805.5535999999986
3_56_2012-11-09,1868.9683999999982
3_56_2012-11-16,1671.5343999999986
3_56_2012-11-23,4481.671400000004
3_56_2012-11-30,2928.8471999999992
3_56_2012-12-07,2070.077799999998
3_56_2012-12-14,2072.8361999999984
3_56_2012-12-21,2136.5129999999986
3_56_2012-12-28,1856.1601999999975
3_56_2013-01-04,2125.9512999999984
3_56_2013-01-11,2441.3108999999986
3_56_2013-01-18,2855.088099999999
3_56_2013-01-25,1464.0974999999996
3_56_2013-02-01,1854.1550999999986
3_56_2013-02-08,1835.3562999999972
3_56_2013-02-15,2013.600299999998
3_56_2013-02-22,669.6016000000003
3_56_2013-03-01,1260.6702999999986
3_56_2013-03-08,1230.8282999999997
3_56_2013-03-15,1197.3004999999998
3_56_2013-03-22,1179.3731999999995
3_56_2013-03-29,1116.9433000000004
3_56_2013-04-05,874.4969
3_56_2013-04-12,923.5326999999997
3_56_2013-04-19,1268.2117999999996
3_56_2013-04-26,1128.7038
3_56_2013-05-03,1230.8282999999997
3_56_2013-05-10,1010.5180999999995
3_56_2013-05-17,743.4614999999991
3_56_2013-05-24,810.9422999999997
3_56_2013-05-31,849.5106999999995
3_56_2013-06-07,699.0932000000005
3_56_2013-06-14,775.2556000000001
3_56_2013-06-21,944.5531000000011
3_56_2013-06-28,1059.2938000000004
3_56_2013-07-05,1629.6795999999981
3_56_2013-07-12,1568.6742
3_56_2013-07-19,1406.2379999999998
3_56_2013-07-26,1059.2938000000004
3_59_2012-11-02,635.2962
3_59_2012-11-09,486.5544000000001
3_59_2012-11-16,484.10950000000014
3_59_2012-11-23,385.9209
3_59_2012-11-30,570.4636000000002
3_59_2012-12-07,404.3315
3_59_2012-12-14,421.25810000000007
3_59_2012-12-21,421.94220000000007
3_59_2012-12-28,391.64179999999993
3_59_2013-01-04,426.5326
3_59_2013-01-11,431.1619
3_59_2013-01-18,442.4857999999999
3_59_2013-02-01,417.0726000000001
3_59_2013-02-22,616.1261000000002
3_59_2013-03-08,459.3435
3_59_2013-03-29,484.02009999999996
3_59_2013-04-12,394.9008
3_59_2013-04-19,539.4898000000001
3_59_2013-04-26,491.893
3_59_2013-06-07,514.0918
3_59_2013-06-21,522.7834
3_59_2013-07-05,396.19409999999993
3_59_2013-07-26,815.0776000000002
3_60_2012-11-02,176.45000000000005
3_60_2012-11-09,177.44000000000003
3_60_2012-11-16,180.72799999999992
3_60_2012-11-23,173.586
3_60_2012-11-30,170.63
3_60_2012-12-07,164.38600000000002
3_60_2012-12-14,161.38400000000004
3_60_2012-12-21,190.79400000000004
3_60_2012-12-28,160.55390000000006
3_60_2013-01-04,159.66590000000005
3_60_2013-01-11,160.63390000000004
3_60_2013-01-18,171.43399999999994
3_60_2013-01-25,165.16589999999997
3_60_2013-02-01,162.1739
3_60_2013-02-08,126.08800000000001
3_60_2013-02-15,179.7659999999999
3_60_2013-02-22,174.89800000000005
3_60_2013-03-01,158.5098999999999
3_60_2013-03-08,212.26000000000022
3_60_2013-03-15,165.37389999999994
3_60_2013-03-22,168.664
3_60_2013-03-29,165.54399999999987
3_60_2013-04-05,156.05199999999985
3_60_2013-04-12,154.53999999999994
3_60_2013-04-19,151.93799999999996
3_60_2013-04-26,173.82800000000003
3_60_2013-05-03,152.30399999999995
3_60_2013-05-10,152.19799999999995
3_60_2013-05-17,73.22399999999999
3_60_2013-05-24,174.998
3_60_2013-05-31,153.26799999999997
3_60_2013-06-07,152.24399999999997
3_60_2013-06-14,154.14999999999998
3_60_2013-06-21,176.56799999999998
3_60_2013-06-28,151.172
3_60_2013-07-05,169.18799999999996
3_60_2013-07-12,162.57999999999998
3_60_2013-07-19,157.08599999999998
3_60_2013-07-26,178.26600000000005
3_67_2012-11-02,2609.990900000003
3_67_2012-11-09,2412.106600000003
3_67_2012-11-16,1428.8081000000006
3_67_2012-11-23,2708.206199999998
3_67_2012-11-30,2239.6371000000017
3_67_2012-12-07,2263.9569000000015
3_67_2012-12-14,2272.958300000002
3_67_2012-12-21,2102.3439000000017
3_67_2012-12-28,2618.715999999999
3_67_2013-01-04,2148.8005000000016
3_67_2013-01-11,2065.246300000001
3_67_2013-01-18,1804.2885999999992
3_67_2013-01-25,2487.585400000001
3_67_2013-02-01,2068.5860000000016
3_67_2013-02-08,2576.0220999999983
3_67_2013-02-15,2035.9006000000015
3_67_2013-02-22,2175.090400000002
3_67_2013-03-01,2153.872800000002
3_67_2013-03-08,2196.2963000000013
3_67_2013-03-15,2319.2171000000017
3_67_2013-03-22,2135.1389000000013
3_67_2013-03-29,2932.505500000003
3_67_2013-04-05,2497.435200000001
3_67_2013-04-12,2542.439600000001
3_67_2013-04-19,1678.0994999999994
3_67_2013-04-26,2056.841200000001
3_67_2013-05-03,2848.9057000000025
3_67_2013-05-10,2890.2907000000023
3_67_2013-05-17,2898.1566000000025
3_67_2013-05-24,2035.4919000000018
3_67_2013-05-31,2932.505500000003
3_67_2013-06-07,5277.037299999991
3_67_2013-06-14,2870.5284000000024
3_67_2013-06-21,1933.5315000000007
3_67_2013-06-28,2735.361600000001
3_67_2013-07-05,1567.2214000000004
3_67_2013-07-12,1633.622
3_67_2013-07-19,1461.9091000000005
3_67_2013-07-26,2013.1279000000015
3_71_2012-11-02,1235.7728000000006
3_71_2012-11-09,1235.7728000000006
3_71_2012-11-16,961.8304000000006
3_71_2012-11-23,1412.653399999999
3_71_2012-11-30,1171.9427000000005
3_71_2012-12-07,1171.9427000000005
3_71_2012-12-14,1171.9427000000005
3_71_2012-12-21,1167.4686000000004
3_71_2012-12-28,1335.363199999999
3_71_2013-01-04,1169.0676000000005
3_71_2013-01-11,1169.0676000000005
3_71_2013-01-18,1147.5992000000003
3_71_2013-01-25,1163.3374999999996
3_71_2013-02-01,1163.3528000000003
3_71_2013-02-08,1359.3559999999995
3_71_2013-02-15,1154.8257000000003
3_71_2013-02-22,1157.9155000000003
3_71_2013-03-01,1138.7877000000005
3_71_2013-03-08,1138.7877000000005
3_71_2013-03-15,1156.5706000000005
3_71_2013-03-22,1152.8199000000004
3_71_2013-03-29,1027.9379999999992
3_71_2013-04-05,1164.8236000000002
3_71_2013-04-12,1124.5170000000005
3_71_2013-04-19,1168.9309999999991
3_71_2013-04-26,1175.3538999999987
3_71_2013-05-03,1181.577999999999
3_71_2013-05-10,1174.1515999999988
3_71_2013-05-17,1157.6300999999992
3_71_2013-05-24,1175.3538999999987
3_71_2013-05-31,1171.227199999999
3_71_2013-06-07,1170.284099999999
3_71_2013-06-14,1107.1163999999992
3_71_2013-06-21,1159.482499999999
3_71_2013-06-28,1161.0301999999992
3_71_2013-07-05,1160.7523999999992
3_71_2013-07-12,1161.7585999999992
3_71_2013-07-19,1161.770499999999
3_71_2013-07-26,1153.8790999999992
3_72_2012-11-02,26015.14479999999
3_72_2012-11-09,25780.720499999992
3_72_2012-11-16,26334.102699999996
3_72_2012-11-23,25438.626799999973
3_72_2012-11-30,25509.719999999994
3_72_2012-12-07,25509.719999999994
3_72_2012-12-14,25480.18599999999
3_72_2012-12-21,25102.94689999998
3_72_2012-12-28,25720.266199999976
3_72_2013-01-04,25432.350299999987
3_72_2013-01-11,25362.774799999985
3_72_2013-01-18,25538.04779999999
3_72_2013-01-25,25245.467299999982
3_72_2013-02-01,25247.54839999998
3_72_2013-02-08,25614.720899999975
3_72_2013-02-15,26372.37769999999
3_72_2013-02-22,25035.581499999975
3_72_2013-03-01,25101.97609999998
3_72_2013-03-08,24953.733899999977
3_72_2013-03-15,25543.598199999993
3_72_2013-03-22,26102.695399999982
3_72_2013-03-29,25858.01519999998
3_72_2013-04-05,25984.99169999998
3_72_2013-04-12,26074.56229999998
3_72_2013-04-19,26878.031099999993
3_72_2013-04-26,26536.734099999983
3_72_2013-05-03,26124.576499999985
3_72_2013-05-10,25915.863799999985
3_72_2013-05-17,27231.5316
3_72_2013-05-24,25858.01519999998
3_72_2013-05-31,27278.19749999998
3_72_2013-06-07,37908.34920000004
3_72_2013-06-14,27209.11209999998
3_72_2013-06-21,17445.82430000002
3_72_2013-06-28,14750.528499999988
3_72_2013-07-05,15519.855299999981
3_72_2013-07-12,16648.418
3_72_2013-07-19,17494.874600000003
3_72_2013-07-26,18245.13560000001
3_74_2012-11-02,2963.582600000002
3_74_2012-11-09,2961.0497000000014
3_74_2012-11-16,2977.5051000000017
3_74_2012-11-23,2798.361799999997
3_74_2012-11-30,2975.364700000002
3_74_2012-12-07,2973.761900000002
3_74_2012-12-14,3207.5488000000046
3_74_2012-12-21,3007.149600000002
3_74_2012-12-28,2978.3178999999986
3_74_2013-01-04,3093.245300000003
3_74_2013-01-11,3096.7860000000032
3_74_2013-01-18,3143.8750000000036
3_74_2013-01-25,3074.441500000003
3_74_2013-02-01,3092.9719000000036
3_74_2013-02-08,2974.898699999999
3_74_2013-02-15,2966.6977000000024
3_74_2013-02-22,2816.5337000000027
3_74_2013-03-01,3181.929900000003
3_74_2013-03-08,3202.882800000003
3_74_2013-03-15,3195.346700000005
3_74_2013-03-22,2970.786100000002
3_74_2013-03-29,3111.8940000000025
3_74_2013-04-05,3074.0605000000023
3_74_2013-04-12,2998.502500000002
3_74_2013-04-19,3051.422800000003
3_74_2013-04-26,2754.757100000001
3_74_2013-05-03,2965.1061000000022
3_74_2013-05-10,2962.112700000002
3_74_2013-05-17,3001.121500000003
3_74_2013-05-24,2832.2300000000023
